Unnamed: 0	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	LSTAT	PRICE
12.0	MODERATE	0.048848430725764794	-0.4796320940869447	NO	0.266745382127443	0.1264765868372012	-1.0473645731844718	-0.29454917234444045	-0.5242499126076863	-0.5768789064865061	-1.5167642427763732	0.3694302033350217	0.4583824391352076	-0.08510284240894332
13.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.15636683947185004	-0.23828031797806615	-0.2951328731745163	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.4394480370880978	-0.5611639881062225	-0.2270351576557519
14.0	VERY HIGH			NO			0.5672553220739257	-0.29532571272774016	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.25477600056435895	-0.2874602492494628	-0.4672283065349662
15.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.09907718858877308	-0.4263569211620113	-0.29529689671958337	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.42544447033748284		-0.2816245096737552
16.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.149392447190432	-1.3915802431626358	-0.29529689671958337	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.3294981575227206		0.06774734324146608
17.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	-2.8042676656988914	0.46789409775033214	-0.29548588890387073	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.3284041288703285		-0.5436533993601708
18.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	-0.08923140300951468	-1.1325313368904093	-0.2958481697257661	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	-0.7411182817079127		-0.24887089846295313
19.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.04577290472364929	0.034963048911816626	-0.2958481697257661	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.37435333227078477		-0.4672283065349662
20.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	-2.804476897467334	1.0498669830742378	-0.29584707047749853	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.21703201205684136		-0.9694503451005962
21.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.1643375735077564	0.7340402343313868	-0.29567872845709464	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.3916389849785753		-0.3143781208845568
22.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.25251381877997053	0.8227556131917383	-0.2957065237347173	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.4394480370880978		-0.7947644186429859
23.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.08861560016664598	1.1172906710081052	-0.29561363725610823	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.41362896089165135		-0.8711895114681903
24.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.14391256754074636	0.9079223768976754	-0.2953746292756467	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.41133150072162816		-0.7510929370285832
25.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	-0.01799296756360159	0.6098387039268945	-0.29533144452227816	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	-0.5832499471677732		-0.9366967338897942
26.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.08861560016664598	0.7730750010299412	3.377371182189439	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.22042350087925602	0.3352157566496657	-0.6419142329925764
27.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.2051875854417765	0.7198457737137303	-0.29533238673507894	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	-0.5508666990569757	0.673239874137764	-0.8384359002573883
28.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.4283681384471546	0.918568222360918	-0.2953313660045448	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.3414230698337911	0.06014349909862218	-0.445392565727765
29.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.517540725473857	0.6666165463975193	3.0295376232392064	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.2570734607343822	-0.05207503383264934	-0.16152793523414782
30.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.038798512442231224	0.9079223768976754	3.0248265592353656	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.037611313064583464	1.401291819496745	-1.0677111787330023
31.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.2176418573728802	1.1172906710081052	2.9792862738649064	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.21878245790066855	0.09298794776143314	-0.8711895114681903
32.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	-2.804287592533981	0.47853994321357424	-0.29569623791164223	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	-1.358041038791659	2.100604872275766	-1.0131218267149988
33.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766	0.032820461915301455	0.9398599132874021	-0.2958554718749721	-0.6388512624736864	-0.6005746659705483	1.1787366664399344	0.022294911931097637	0.8196713744261305	-1.0240396971185997
34.0	HIGH	-0.48636046244348424	-0.44033193499028045	NO	0.32934222489240766									-0.980368215504197
35.0	LOW	-0.48636046244348424	-0.7576443306596431	NO	0.15496530576143466	0.14839610543594367	-0.011168948095566063	-0.2961906640788453	-0.5242499126076863	-0.7664449823588444	0.34220190151073526	0.4394480370880978	-0.3668343335179231	-0.39080321370976173
36.0	MODERATE	-0.48636046244348424	-0.7576443306596431	NO	0.15496530576143466	0.10256438472948211	-0.25247477859572237	-0.29617684495776736	-0.5242499126076863	-0.7664449823588444	0.34220190151073526	0.22786289571552046	-0.1300805994068259	-0.27070663927015437
37.0	LOW	-0.48636046244348424	-0.7576443306596431	NO	0.15496530576143466	-2.8043374096217053	-0.9586491943241204	-0.295740050806878	-0.5242499126076863	-0.7664449823588444	0.34220190151073526	0.4394480370880978	-0.4913695346977488	-0.16152793523414782
38.0	MODERATE	-0.48636046244348424	-0.7576443306596431	NO	0.15496530576143466	0.16483574438500054	-1.359642706772909	-0.2958082827172002	-0.5242499126076863	-0.7664449823588444	0.34220190151073526	0.40148524285010206	-0.305250992275152	0.24243326969907633
39.0	LOW	2.7248928965720096	-1.1957683265150472	NO	-0.16249011111802902	0.47818522617156933	-1.6577263797436905	-0.29458827417567235	-0.7534526123396864	-0.9263913588761299	-0.07606548095386347	0.4255538732027219	-1.1003603536540392	0.9084233643187164
40.0	LOW	2.7248928965720096	-1.1957683265150472	NO	-0.16249011111802902	0.6919005325093086	-1.870643289008534	-0.29458827417567235	-0.7534526123396864	-0.9263913588761299	-0.07606548095386347	0.42544447033748284	-1.420593728116448	1.356056050866343
41.0	MODERATE	-0.48636046244348424	-0.6193659930973062	NO	-0.07306605002522236	-2.8038790924146406	-2.328414643927948	-0.2943371744642676	-0.7534526123396864	-1.038946216425331	-0.2619620953825753	0.31374414492827846	-1.0291973815512816	0.44987280736748897
42.0	MODERATE	-0.48636046244348424	-0.6193659930973062	NO	-0.07306605002522236	0.2659644324655625	-2.197115883214628	-0.2943371744642676	-0.7534526123396864	-1.038946216425331	-0.2619620953825753	0.2914259604194851		0.3079404921206804
43.0	MODERATE	-0.48636046244348424	-0.6193659930973062	NO	-0.07306605002522236	0.2868876093098167	-2.2006644983690418	-0.2943371744642676	-0.7534526123396864	-1.038946216425331	-0.2619620953825753	0.41275373796973747		0.24243326969907633
44.0	MODERATE	-0.48636046244348424	-0.6193659930973062	NO	-0.07306605002522236	0.21614734474114775	-1.0118784216403314	-0.2943371744642676	-0.7534526123396864	-1.038946216425331	-0.2619620953825753	0.35728648529347234		-0.13969219442694658
45.0	MODERATE	-0.48636046244348424	-0.6193659930973062	NO	-0.07306605002522236	0.023355215247662653	-1.2318925612140033	-0.29482437699999814	-0.7534526123396864	-1.038946216425331	-0.2619620953825753	0.4394480370880978		-0.34713173209535886
46.0	MODERATE	-0.48636046244348424	-0.6193659930973062	NO	-0.07306605002522236	0.07516498648105399	-1.2496356369860735	-0.29482437699999814	-0.7534526123396864	-1.038946216425331	-0.2619620953825753	0.4394480370880978		-0.27070663927015437
47.0	MODERATE	-0.48636046244348424	-0.6193659930973062	NO	-0.07306605002522236	-2.8042477388638014	0.6027414736180664	-0.2943619075502878	-0.7534526123396864	-1.038946216425331	-0.2619620953825753	0.3939364451485985		-0.6419142329925764
48.0	HIGH	-0.48636046244348424	-0.6193659930973062	NO	-0.07306605002522236	-0.1176271430124311	0.9505057587506442	-0.2942201045237722	-0.7534526123396864	-1.038946216425331	-0.2619620953825753	0.4394480370880978		-0.8821073818717909
49.0	MODERATE	-0.48636046244348424	-0.6193659930973062	NO	-0.07306605002522236	-0.01649845493186915	-0.23118308766923792	-0.29404917141816617	-0.7534526123396864	-1.038946216425331	-0.2619620953825753	0.4394480370880978		-0.33621386169175843
50.0	MODERATE	0.4127904780808541	-0.8042222969964303	NO	-0.11330687751698536	0.16334123175326812	-0.8096073578387297	-0.2934783474963675	-0.6388512624736864	-0.979706817715225	-0.7731777850615291	0.42478805314604773		-0.30346025048095643
51.0	LOW	0.4127904780808541	-0.8042222969964303	NO	-0.11330687751698536	0.23906320509437853	-0.19569693612509734	-0.2934783474963675	-0.6388512624736864	-0.979706817715225	-0.7731777850615291	0.40739299757301806		-0.2161172872521511
52.0	LOW	0.4127904780808541	-0.8042222969964303	NO	-0.11330687751698536	0.43633887248306097	-1.6825666858245887	-0.2934783474963675	-0.6388512624736864	-0.979706817715225	-0.7731777850615291	0.4394480370880978		0.27518688090987836
53.0	LOW	0.4127904780808541	-0.8042222969964303	NO	-0.11330687751698536	0.18077721245681327	-1.6719208403613466	-0.2934783474963675	-0.6388512624736864	-0.979706817715225	-0.7731777850615291	0.4394480370880978		0.10050095445226773
54.0	LOW	2.7248928965720096	-1.0429343744724646	NO	-2.074331825251689	0.12597841595995704	-0.7421836699048626	-0.2930818329427109	-0.7534526123396864	0.35910359313316464	1.2252108200471128	0.4394480370880978		-0.39080321370976173
55.0	LOW	3.3671435683751088	-1.4475804570233028	NO	-0.27427018748403736	0.8039889798892418	-1.6541777645892763	-0.2920007222715629	-0.5242499126076863	-1.080413795522405	-0.2619620953825753	0.4288359591598975		1.4106454028843463
56.0	LOW	3.153060011107409	-1.5174474065284838	NO	-2.074331825251689	0.3725730001958101	-1.1644688732801358	-0.2916152002005819	-0.8680539622056865	-0.5650310267444849	-0.5408070170256406	0.4394480370880978	-0.9019251429828884	0.24243326969907633
57.0	LOW	3.795310682910508	-1.433024842543057	NO	-0.2385005630469147	0.588280990042526	-0.994135345868261	-0.2922926512043342	-0.5242499126076863	-0.9026955993920877	-1.5632383963835508	0.3956868909924251	-1.1509955453425396	0.9957663275475217
58.0	MODERATE	0.5840573238950139	-0.8784559308456849	NO	-0.05071003475202069	0.254008331411703	-1.3951288583170498	-0.2926930916446606	-0.180445863009686	-0.7368252830037916	0.5745726695466239	0.371399454909327	-0.7527566053059542	0.08958308404866731
59.0	MODERATE	0.5840573238950139	-0.8784559308456849	NO	-0.05071003475202069	0.1454070801724788	-0.7563781305225188	5.144020183629674	-0.180445863009686	-0.7368252830037916	0.5745726695466239	0.4394480370880978	-0.4297861934549777	-0.3143781208845568
60.0	MODERATE	0.5840573238950139	-0.8784559308456849	NO	-0.05071003475202069	0.052747297005067355	-0.08214125118384728	-0.2931558751653046	-0.180445863009686	-0.7368252830037916	0.5745726695466239	0.41986492421028465	0.1080416533985551	-0.412638954516963
61.0	MODERATE	0.5840573238950139	-0.8784559308456849	NO	-0.05071003475202069	0.16483574438500054	0.8830820708167774	-0.2934753638224984	-0.180445863009686	-0.7368252830037916	0.5745726695466239	0.23355184470795773	0.284580564961165	-0.7074214554141806
62.0	MODERATE	0.5840573238950139	-0.8784559308456849	NO	-0.05071003475202069	0.40893947423463284	-0.02536340871322251	-0.2931557966475712	-0.180445863009686	-0.7368252830037916	0.5745726695466239	0.4394480370880978	-0.7705473483316436	-0.030513490390940045
63.0	VERY HIGH			NO						-0.7368252830037916	0.5745726695466239	0.4250068588765259	-0.39146767001503147	0.27518688090987836
64.0	LOW	0.2629319879934644	-1.4242914738549093	NO	-2.074304550913056	0.7317542026888404	-0.3198984665295895	-0.29158748344069263	-0.7534526123396864	-1.1396531942325105	0.06335697986767001	0.3994065884105576	-0.5899028806861821	1.1486165131979307
65.0	LOW	2.9389764538397096	-1.1346347456980141	NO	-0.29662620275723905	-2.804118214435718	-1.7996709859202529	-0.2936378955306309	-0.6388512624736864	-0.4228564698402311	-1.0984968603117728	0.4394480370880978		0.11141882485586854
66.0	LOW	2.9389764538397096	-1.1346347456980141	NO	-0.29662620275723905	0.07566315735829815	-1.3277051703831826	-0.2936378955306309	-0.6388512624736864	-0.4228564698402311	-1.0984968603117728	0.4394480370880978		-0.33621386169175843
67.0	LOW	0.048848430725764794	-0.7416331547313725	NO	-0.24744296915619537	0.12099670718751557	-1.6719208403613466	4.803253220685202	-0.6388512624736864	-0.37546495087214654	0.2027794406892018	0.4318992393865943		-0.05234923119814128
68.0	MODERATE	0.048848430725764794	-0.7416331547313725	NO	-0.24744296915619537	-0.020483821949822328	-1.1254341065815814	4.803253220685202	-0.6388512624736864	-0.37546495087214654	0.2027794406892018	0.4394480370880978		-0.5545712697637716
69.0	MODERATE	0.048848430725764794	-0.7416331547313725	NO	-0.24744296915619537	0.12448390332822461	-1.2602814824493156	4.803253220685202	-0.6388512624736864	-0.37546495087214654	0.2027794406892018	0.4394480370880978		-0.17244580563774864
70.0	MODERATE	-0.48636046244348424	-0.05169702836771255	NO	-0.22955815693763404	0.3895108100221111	-2.197115883214628	-0.2946776273562785	-0.6388512624736864	-0.6124225457125695	0.34220190151073526	0.2953644635680958		0.18784391768107306
71.0	MODERATE	-0.48636046244348424	-0.05169702836771255	NO	-0.22955815693763404	0.1623448899987798	-1.810316831383495	-0.2946776273562785	-0.6388512624736864	-0.6124225457125695	0.34220190151073526	0.22107991807069113		-0.08510284240894332
72.0	MODERATE	-0.48636046244348424	-0.05169702836771255	NO	-0.22955815693763404	0.21415466123217117	-2.154532501361659	-0.2946776273562785	-0.6388512624736864	-0.6124225457125695	0.34220190151073526	0.37391572080982843		0.03499373203066404
73.0	MODERATE	-0.48636046244348424	-0.05169702836771255	NO	-0.22955815693763404	0.3038254191361177	-2.2113103438322836	-0.2946776273562785	-0.6388512624736864	-0.6124225457125695	0.34220190151073526	0.22359618397119252		0.10050095445226773
74.0	LOW	-0.48636046244348424	0.24232638413325638	NO	-0.12224928362626603	0.3177742036989538	-2.218407574141112	-0.2954909140388082	-0.5242499126076863	-0.06149613770858612	0.10983113347484673	0.41778626977074024		0.17692604727747263
75.0	MODERATE	-0.48636046244348424	0.24232638413325638	NO	-0.12224928362626603	0.32425042510312774	-0.8344476639196283	-0.2952937560102475	-0.5242499126076863	-0.06149613770858612	0.10983113347484673	0.2898943203061367		-0.11785645361974535
76.0	MODERATE	-0.48636046244348424	0.24232638413325638	NO	-0.12224928362626603	0.3207632289624187	0.21239380663251967	-0.2956473998814691	-0.5242499126076863	-0.06149613770858612	0.10983113347484673	0.18519577827223982		-0.27070663927015437
77.0	MODERATE	-0.48636046244348424	0.24232638413325638	NO	-0.12224928362626603	-2.8041929400673045	-0.8060587426843159	-0.29561732758957787	-0.5242499126076863	-0.06149613770858612	0.10983113347484673	0.33070158904035113		-0.18336367604134904
78.0	LOW	-0.48636046244348424	0.24232638413325638	NO	-0.12224928362626603	0.2973491977319438	-0.5257181454856049	-0.29489213780392004	-0.5242499126076863	-0.06149613770858612	0.10983113347484673	0.3245750285869569		-0.13969219442694658
79.0	MODERATE	-0.48636046244348424	0.24232638413325638	NO	-0.12224928362626603	0.11900402367853898	-1.1325313368904093	-0.2952937560102475	-0.5242499126076863	-0.06149613770858612	0.10983113347484673	0.4302581964080068		-0.2379530280593523
80.0	LOW	0.5840573238950139	-0.9177560899423489	NO	-0.1714325172273097	0.5439437819677968	-1.2425384066772454	-0.29458858824660594	-0.6388512624736864	-0.7545971026168233	0.2492535942963802	0.4394480370880978		0.602722993017898
81.0	LOW	0.5840573238950139	-0.9177560899423489	NO	-0.1714325172273097	0.49014132722542886	0.06690058530154337	-0.29458858824660594	-0.6388512624736864	-0.7545971026168233	0.2492535942963802	0.4255538732027219	-0.7034899323117376	0.155090306470271
82.0	LOW	0.5840573238950139	-0.9177560899423489	NO	-0.1714325172273097	0.3322211591390341	-1.288670403684628	-0.29458858824660594	-0.6388512624736864	-0.7545971026168233	0.2492535942963802	0.4394480370880978	-0.7719158670259275	0.2533511401026771
83.0	LOW	0.5840573238950139	-0.9177560899423489	NO	-0.1714325172273097	0.2649680907110742	-0.7741212062945891	-0.29458858824660594	-0.6388512624736864	-0.7545971026168233	0.2492535942963802	0.3709618434483701	-0.6638028901775074	0.04591160243426446
84.0	LOW	-0.48636046244348424	-0.9716118635192591	NO	-0.06859484697058202	0.375562025459275	-0.7279892092872065	-0.2950764189242036	-0.7534526123396864	-0.9560110582311828	0.016882826260491635	0.4394480370880978	-0.37504544568362597	0.155090306470271
85.0	LOW	-0.48636046244348424	-0.9716118635192591	NO	-0.06859484697058202	-2.803948836337455	-0.44055138177966746	-0.29534471401922235	-0.7534526123396864	-0.9560110582311828	0.016882826260491635	0.38912271907807455	-0.7979177222173196	0.44987280736748897
86.0	LOW	-0.48636046244348424	-0.9716118635192591	NO	-0.06859484697058202	0.18924611736996377	-0.8308990487652141	-0.29535295838122905	-0.7534526123396864	-0.9560110582311828	0.016882826260491635	0.4294923763513326	0.06835461126432481	0.0022401208198619977
87.0	LOW	-0.48636046244348424	-0.9716118635192591	NO	-0.06859484697058202	0.24205223035784343	-0.4157110756987692	-0.2958865648973974	-0.7534526123396864	-0.9560110582311828	0.016882826260491635	0.420302535671241	-0.5365306516091142	-0.030513490390940045
88.0	LOW	-0.48636046244348424	-1.128812499905916	NO	0.11025327521503131	0.6834316275961582	0.6311303948533787	-0.29614245419053936	-0.8680539622056865	-0.8197604411979396	-0.308436248989752	0.4394480370880978	-0.9388751477285509	0.12233669525946936
89.0	LOW	-0.48636046244348424	-1.128812499905916	NO	0.11025327521503131	0.7192999307577368	-0.1921483209706832	-0.296148107467344	-0.8680539622056865	-0.8197604411979396	-0.308436248989752	0.4302581964080068	-0.9115047738428749	0.6791480858431025
90.0	LOW	-0.48636046244348424	-1.128812499905916	NO	0.11025327521503131	0.3895108100221111	-0.08568986633826164	-0.2964010916043502	-0.8680539622056865	-0.8197604411979396	-0.308436248989752	0.38780988469520433	-0.4858954599206135	0.013157991223462806
91.0	LOW	-0.48636046244348424	-1.128812499905916	NO	0.11025327521503131	0.3835327594951813	0.1911021157060355	-0.296401248639817	-0.8680539622056865	-0.8197604411979396	-0.308436248989752	0.4027980772329723	-0.5693751002719254	-0.05234923119814128
92.0	LOW	0.7125074582556336	0.5640054641466926	NO	-0.0015268011509770205	0.4019650819532148	-0.529266760640019	-0.295950713885583	-0.6388512624736864	-0.8197604411979396	-0.12253963456104183	0.4187708955578926	-0.5748491750490604	0.04591160243426446
93.0	LOW	0.7125074582556336	0.5640054641466926	NO	-0.0015268011509770205	0.2868876093098167	-1.4057747037802921	-0.295950713885583	-0.6388512624736864	-0.8197604411979396	-0.12253963456104183	0.4332120737694645	-0.8417103204344012	0.27518688090987836
94.0	LOW	0.7125074582556336	0.5640054641466926	NO	-0.0015268011509770205	0.3058181026450943	0.3117550309561133	2.539586966839781	-0.6388512624736864	-0.8197604411979396	-0.12253963456104183	0.4394480370880978	-0.2422991323380974	-0.20519941684855028
95.0	MODERATE	-0.48636046244348424	-1.2045016952031948	NO	-0.08647965918914335	0.49313035248889375	-0.3802249241546286	-0.2960847436564923	-0.8680539622056865	-0.7842168019718762	-0.21548794177539693	0.013652085577202674	-0.781495497885914	0.6463944746323005
96.0	MODERATE	-0.48636046244348424	-1.2045016952031948	NO	-0.08647965918914335	0.2629754072020976	0.03851166406623049	-0.2960847436564923	-0.8680539622056865	-0.7842168019718762	-0.21548794177539693	0.3839807844118327	-0.13966023026681254	-0.11785645361974535
97.0	MODERATE	-0.48636046244348424	-1.2045016952031948	NO	-0.08647965918914335	1.2124890992294428	0.2656230339487306	-0.2960847436564923	-0.8680539622056865	-0.7842168019718762	-0.21548794177539693	0.4394480370880978	-1.115414059291161	1.7709351262031683
98.0	LOW	-0.48636046244348424	-1.2045016952031948	NO	-0.08647965918914335	-2.8033560129935347	-1.1218854914271672	-0.2960847436564923	-0.8680539622056865	-0.7842168019718762	-0.21548794177539693	0.4025792715024935	-1.202999255725324	2.3277465167868012
99.0	LOW	-0.48636046244348424	-1.2045016952031948	NO	-0.08647965918914335	0.8871835163890145	-0.21344001189716763	-0.2960847436564923	-0.8680539622056865	-0.7842168019718762	-0.21548794177539693	0.4394480370880978	-0.8444473578229688	1.1704522540051323
100.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.5439437819677968	0.40401902497087916	-0.29664802987588484	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.416035823926913	-0.40241581956930184	0.5481336409998947
101.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.5708450093389807	0.09883812169126963	-0.2965865504906347	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.4250068588765259	-0.6419065910689666	0.43895493696388815
102.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.3835327594951813	0.5991928584636526	-0.2966975745656586	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	-3.1281793983616204	-0.23682505756096212	-0.42355682492056335
103.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.25002296439374977	0.6701651615519337	-0.2966975745656586	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.41286314083497716	0.14772869553278514	-0.34713173209535886
104.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.2649680907110742	0.7624291555666991	1.6020852300754964	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.39338943082240246	-0.004176879532716437	-0.25978876886655355
105.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.10754609350192358	1.0001863709124412	-0.2971748053492476	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.40826822049493133	0.5623898599007761	-0.3252959912881576
106.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.10007353034326137	0.8298528435005664	1.4371979899410745	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.42599148466367887	0.8620954539489281	-0.3252959912881576
107.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.2450412556213083	0.5920956281548243	-0.297162635100571	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.3386879982028116	0.23668241066123208	-0.2270351576557519
108.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.41790655002502747	1.0143808315300973	-0.2969188375383723	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.42128716145839396	-0.012387991698419297	-0.2925423800773556
109.0	HIGH	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.29585468510021135	0.8050125374196679	-0.29683074064150045	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.37741661249748215	0.4364861400266668	-0.33621386169175843
110.0	MODERATE	-0.48636046244348424	-0.3791983541732473	NO	-2.073839992915679	0.27891687527391035	-0.5008778394047066	-0.29664802987588484	-0.5242499126076863	-0.14443129590273415	1.1322625128327561	0.4021416600415372	0.08751387298429807	-0.08510284240894332
111.0	MODERATE	-0.48636046244348424	-0.16814194420968057	NO	0.36958305238417066	0.537965731440867	0.4643454825959178	-0.29672678316248235	-0.40964856274168615	0.1399178179057734	-0.308436248989752			0.03499373203066404
112.0	MODERATE	-0.48636046244348424	-0.16814194420968057	NO	0.36958305238417066	0.13843268789106072	0.865338995044707	-0.29698125913642315	-0.40964856274168615	0.1399178179057734	-0.308436248989752	0.4181144783664575	0.5268083738493975	-0.40172108411336216
113.0	MODERATE	-0.48636046244348424	-0.16814194420968057	NO	0.36958305238417066	0.22760527491776314	0.9540543739050585	1.701802751490123	-0.40964856274168615	0.1399178179057734	-0.308436248989752	0.4394480370880978	0.6472380189463717	-0.412638954516963
